URN,PoleID,PlateID,SiteLatitude,SiteLongitude,PoleLatitude,PoleLongitude,PaleoLatitude,Declination,Inclination,QSum,OldAge,YoungAge,MeanAge,Alpha95,AuthorYear
1382,A7.7.210,307,43,13,32,-78,21,295,37,6,149,116,132.5,5,Hirt & Lowrie (1988)
1383,A7.7.211,307,43,13,48,-96,20,318,37,6,149,116,132.5,7,Hirt & Lowrie (1988)
1384,A7.7.212,307,44,13,19,-72,17,281,31,6,149,127,138,10,Cirilli et al. (1984)
1385,A7.7.213,307,43,13,57,-97,26,325,44,3,151,125,138,8,Jackson (1990)
1386,A7.7.214,307,44,13,39,-73,28,298,47,4,146,134,140,7,VandenBerg et al. (1978)
1387,A7.7.215,307,43,10,63,147,21,19,38,5,175,112,143.5,6,Soffel (1981)
1388,A7.7.216,307,44,13,34,-65,31,289,50,4,156,146,151,8,VandenBerg et al. (1978)
1389,A7.7.217,307,44,13,7,-55,21,259,37,4,151,149,150,7,Channell et al. (1984)
1390,A7.7.218,307,44,13,46,-89,23,312,41,3,161,146,153.5,4,Channell et al. (1984)
1391,A7.7.219,307,44,13,28,-80,17,293,31,3,174,146,160,4,Channell et al. (1984)
1392,A7.7.220,307,44,13,44,-84,25,308,43,2,176,151,163.5,3,Channell et al. (1984)
1393,A7.7.221,715,39,18,-21,-28,16,224,30,1,200,146,173,15,Manzoni & Vigliotti (1983)
1394,A7.7.222,307,41,16,46,133,14,40,26,2,205,146,175.5,3,Incoronato et al. (1985)
1395,A7.7.223,307,40,16,-29,-16,15,209,28,2,205,146,175.5,7,Incoronato et al. (1985)
1396,A7.7.224,307,38,14,-10,87,7,108,14,2,176,161,168.5,8,Channell et al. (1990a)
1397,A7.7.225,307,38,14,52,129,16,36,30,5,176,161,168.5,8,Channell et al. (1990a)
1398,A7.7.226,307,38,14,56,109,28,39,47,3,176,161,168.5,4,Channell et al. (1990a)
1399,A7.7.227,307,38,14,56,-127,10,339,19,3,176,161,168.5,10,Channell et al. (1990a)
1400,A7.7.228,307,44,13,38,-68,31,295,50,3,183,172,177.5,6,VandenBerg et al. (1978)
1401,A7.7.229,307,44,13,42,-77,28,303,46,3,181,176,178.5,5,Channell et al. (1984)
1402,A7.7.230,307,44,13,44,-85,24,309,42,3,197,176,186.5,7,Channell et al. (1984)
1403,A7.7.231,307,44,13,70,-91,36,336,56,5,197,183,190,6,Channell et al. (1984)
1404,A7.7.232,715,39,18,15,-49,27,268,46,4,200,183,191.5,13,Manzoni & Vigliotti (1983)
1405,A7.7.233,307,43,11,48,-61,41,302,60,4,237,217,227,10,VandenBerg & Wonders (1976)
1406,A7.7.234,307,43,11,36,-103,9,312,18,5,251,242,246.5,19,VandenBerg (1979a)
1407,A7.7.235,715,39,18,-23,-49,2,238,4,4,299,271,285,10,Manzoni (1979)
1408,A7.7.236,715,39,18,-24,-65,-10,247,-19,2,318,271,294.5,11,Manzoni & Vigliotti (1983)
1409,A7.7.237,307,43,11,42,-108,11,319,21,2,318,271,294.5,13,VandenBerg & Wonders (1976)
1410,A8.1.001,307,37,23,76,148,28,13,47,5,5,1,3,9,Laj et al. (1982)
1411,A8.1.002,307,38,21,82,141,34,8,53,5,5,1,3,5,Laj et al. (1982)
1412,A8.1.003,307,39,23,88,-40,40,358,59,4,5,2,3.5,8,Kissel et al. (1986a)
1413,A8.1.004,307,41,22,75,132,35,17,54,3,5,2,3.5,16,Kondopoulou & Lauer (1984)
1414,A8.1.005,307,41,22,77,70,49,15,66,2,5,2,3.5,10,Bobier (1968)
1415,A8.1.006,307,35,25,82,-156,27,0,46,5,5,2,3.5,7,Laj et al. (1982)
1416,A8.1.007,307,40,20,68,143,26,20,44,5,12,2,7,10,Laj et al. (1982)
1417,A8.1.008,307,40,22,71,134,31,21,50,4,13,1,7,18,Laj et al. (1982)
1418,A8.1.009,307,38,24,48,115,27,48,45,4,14,2,8,7,Kissel et al. (1986a)
1419,A8.1.010,330,35,25,81,-135,26,357,45,5,12,8,10,5,Laj et al. (1982)
1420,A8.1.011,510,40,25,65,136,28,26,47,4,15,14,14.5,8,Kissel et al. (1986c)
1421,A8.1.012,329,39,25,56,-72,28,321,47,3,26,22,24,15,Pavlides et al. (1988)
1422,A8.1.013,308,41,25,65,131,30,28,50,5,33,23,28,10,Kissel & Laj (1988)
1423,A8.1.014,308,41,26,76,180,28,7,47,5,32,24,28,8,Kissel et al. (1986b)
1424,A8.1.015,307,40,21,38,113,22,58,39,6,34,23,28.5,5,Kissel et al. (1985)
1425,A8.1.016,308,40,24,50,139,17,37,31,5,38,28,33,9,Kondopoulou & Westphal (1986)
1426,A8.1.017,308,40,24,49,144,14,36,26,3,39,36,37.5,16,Kondopoulou & Lauer (1984)
1427,A8.1.018,307,40,21,15,92,24,90,42,3,56,34,45,13,Marton et al. (1990b)
1428,A8.1.019,307,40,20,58,-103,19,332,34,3,66,34,50,0,Marton et al. (1990b)
1429,A8.1.020,307,40,21,48,116,26,48,44,6,66,34,50,4,Horner & Freeman (1983)
1430,A8.1.021,308,43,24,55,163,14,23,27,2,89,66,77.5,0,Nozharov & Velevich (1974)
1431,A8.1.022,307,40,20,55,111,31,42,51,2,100,56,78,30,Marton et al. (1990b)
1432,A8.1.023,308,42,27,66,177,20,13,37,3,100,66,83,13,Vollstadt et al. (1967)
1433,A8.1.024,308,42,24,86,-137,38,358,58,3,100,66,83,7,McElhinny List XVI; pole 16.069
1434,A8.1.025,307,40,20,47,-93,15,319,29,5,137,131,134,3,Surmont (1989)
1435,A8.1.026,308,41,24,87,-10,43,358,62,1,150,126,138,3,Pavlides et al. (1988)
1436,A8.1.027,308,42,26,80,172,34,7,53,4,154,137,145.5,5,Surmont et al. (1991)
1437,A8.1.028,307,38,23,-4,-44,15,252,29,5,180,162,171,2,Surmont (1989)
1438,A8.1.029,308,42,26,84,-91,39,353,58,2,170,165,167.5,3,Surmont et al. (1991)
1439,A8.1.030,308,42,26,51,108,36,50,55,3,176,161,168.5,2,Peybernes et al. (1989)
1440,A8.1.031,307,40,22,53,-112,11,334,21,2,200,146,173,9,Pucher et al. (1974)
1441,A8.1.032,307,38,23,-12,70,23,129,41,2,200,146,173,17,Pucher et al. (1974)
1442,A8.1.033,307,40,22,27,107,21,71,37,3,169,150,159.5,21,Turnell (1988)
1443,A8.1.034,307,40,22,54,-139,5,349,11,3,251,207,229,9,Turnell (1988)
1444,A8.2.035,330,36,28,82,-158,28,1,47,5,12,2,7,8,Laj et al. (1982)
1445,A8.2.036,504,37,30,84,-162,31,1,50,6,15,1,8,5,Kissel & Poisson (1986)
1446,A8.2.037,504,38,28,73,144,29,18,48,4,15,10,12.5,0,Kondopoulou & Lauer (1984)
1447,A8.2.038,510,39,27,63,-66,33,327,52,5,18,7,12.5,9,Kissel et al. (1987)
1448,A8.2.039,510,40,27,83,164,35,6,54,5,19,11,15,4,Kissel et al. (1987)
1449,A8.2.040,504,38,27,65,-74,30,331,49,5,18,15,16.5,11,Kissel et al. (1986c)
1450,A8.2.041,510,39,26,78,146,32,12,52,4,17,15,16,15,Kondopoulou & Lauer (1984)
1451,A8.2.042,510,39,26,80,176,30,6,49,5,18,15,16.5,7,Kissel et al. (1986c; 1987)
1452,A8.2.043,510,39,27,65,152,22,22,40,4,17,16,16.5,20,Kissel et al. (1987)
1453,A8.2.044,510,39,27,48,101,38,54,57,3,18,16,17,21,Kondopoulou & Lauer (1984)
1454,A8.2.045,510,40,27,50,112,32,49,52,4,21,16,18.5,16,Kissel et al. (1987)
1455,A8.2.046,331,35,33,69,-39,39,334,58,4,31,13,22,9,Abrahamsen & Schonharting (1987)
1456,A8.2.047,504,37,30,58,-78,22,327,39,4,68,15,41.5,9,Kissel & Poisson (1987)
1457,A8.2.048,504,39,40,65,-66,29,332,48,5,56,34,45,6,Van der Voo (1968)
1458,A8.2.049,510,40,32,-8,6,36,213,56,4,56,34,45,16,Saribudak et al. (1990)
1459,A8.2.050,504,40,38,64,-114,16,348,30,3,56,34,45,29,Saribudak (1989)
1460,A8.2.051,511,41,38,42,139,19,51,35,0,56,34,45,18,Orbay & Bayburdi (1979)
1461,A8.2.052,331,35,33,77,-135,22,357,39,4,56,41,48.5,10,Clube et al. (1985)
1462,A8.2.053,510,40,30,65,-166,16,7,29,2,66,60,63,32,Evans & Hall (1990)
1463,A8.2.054,311,35,33,52,-78,16,323,29,3,86,35,60.5,18,Abrahamsen & Schonharting (1987)
1464,A8.2.055,511,41,39,70,-99,25,345,43,3,84,44,64,4,Van der Voo (1968)
1465,A8.2.056,511,41,38,78,-87,33,348,53,2,70,53,61.5,0,Lauer (1981a)
1466,A8.2.057,331,35,33,52,-97,7,332,14,0,70,56,63,15,Clube et al. (1985)
1467,A8.2.058,331,35,33,63,-90,18,336,33,4,70,56,63,13,Clube et al. (1985)
1468,A8.2.059,504,40,38,70,-120,21,352,38,5,100,66,83,12,Saribudak (1989)
1469,A8.2.060,511,41,38,63,-87,23,336,40,2,100,66,83,0,Lauer (1981a)
1470,A8.2.061,511,41,38,75,-85,32,345,51,4,100,66,83,11,Orbay & Bayburdi (1979)
1471,A8.2.062,311,35,33,14,-42,20,273,36,4,94,86,90,12,Clube et al. (1985)
1472,A8.2.063,311,35,33,26,-38,29,283,48,5,102,78,90,8,Bonhommet et al. (1988)
1473,A8.2.064,511,41,39,61,-82,23,333,40,5,125,71,98,6,Van der Voo (1968)
1474,A8.2.065,511,41,37,50,-73,20,320,36,2,146,66,106,16,Van der Voo (1968)
1475,A8.2.066,511,41,39,47,-153,-1,8,-3,2,125,112,118.5,5,Saribudak (1989; pers.comm.1991)
1476,A8.2.067,510,40,30,19,92,33,92,53,2,176,146,161,8,Evans et al. (1982)
1477,A8.2.068,511,41,37,44,-101,3,331,6,2,156,151,153.5,0,Lauer (1981a)
1478,A8.2.069,511,41,38,42,-100,1,330,3,4,159,150,154.5,8,Lauer (1981a)
1479,A8.2.070,550,40,40,39,-95,-1,327,-2,2,200,146,173,8,Van der Voo (1968)
1480,A8.2.071,504,40,39,-43,-30,-14,225,-26,2,229,176,202.5,7,Van der Voo & VanderKleijn(1970)
1481,A8.2.072,511,41,37,44,-116,-2,341,-3,1,229,176,202.5,0,Lauer (1981a)
1482,A8.2.073,511,42,34,49,93,49,59,67,0,299,146,222.5,5,Guner (1982)
1483,A8.2.074,511,42,34,47,167,8,30,16,2,299,146,222.5,15,Guner (1982)
1484,A8.2.075,511,42,34,18,80,44,107,63,2,299,146,222.5,9,Guner (1982)
1485,A8.2.076,511,42,34,1,128,-2,87,-5,2,299,146,222.5,23,Guner (1982)
1486,A8.2.077,511,42,34,-2,72,34,132,54,2,299,146,222.5,11,Guner (1982)
1487,A8.2.078,511,42,34,40,-35,39,292,59,2,299,146,222.5,13,Guner (1982)
1488,A8.2.079,510,41,35,59,132,31,37,50,0,246,237,241.5,5,Saribudak et al. (1989)
1489,A8.2.080,510,41,35,34,-51,24,295,42,0,251,246,248.5,3,Saribudak et al. (1989)
1490,A8.2.081,511,41,37,52,111,40,51,59,0,251,246,248.5,5,Saribudak et al. (1989)
1491,A8.2.082,511,42,33,11,-78,-8,292,-15,3,299,217,258,18,Gregor & Zijderveld (1964)
1492,A8.2.083,511,42,32,19,-83,-5,301,-9,2,299,24,161.5,9,Evans et al. (1991)
1493,A8.2.084,511,42,32,48,-110,6,336,12,2,318,299,308.5,12,Evans et al. (1991)
1494,A8.2.085,511,42,32,39,-126,-7,343,-13,4,385,359,372,6,Evans et al. (1991)
1495,A8.2.086,511,42,32,-5,-107,-38,304,-57,3,385,359,372,7,Evans et al. (1991)
1496,A8.2.087,511,42,32,-5,-72,-14,276,-26,3,385,359,372,6,Evans et al. (1991)
1497,A8.2.088,511,41,30,50,-154,1,3,2,2,398,392,395,8,Evans et al. (1991)
1498,A8.2.089,511,41,30,7,-79,-9,288,-18,2,444,416,430,6,Evans et al. (1991)
1499,A8.3.090,508,34,36,26,-50,17,290,32,2,23,5,14,0,Nur & Helsley (1971)
1500,A8.3.091,503,32,37,76,99,38,16,57,3,24,5,14.5,2,Sallomy & Krs (1980)
1501,A8.3.092,503,33,36,75,-140,18,359,33,6,24,15,19.5,6,Roperch & Bonhommet (1986)
1502,A8.3.093,508,33,35,42,-96,-3,326,-5,3,89,66,77.5,5,Helsley & Nur (1970)
1503,A8.3.094,508,31,35,77,-109,20,352,36,2,146,64,105,20,Freund & Tarling (1979)
1504,A8.3.095,508,31,35,53,-95,5,332,9,3,146,100,123,9,Helsley & Nur (1970)
1505,A8.3.096,508,31,35,48,-94,1,329,2,2,161,100,130.5,14,Freund & Tarling (1979)
1506,A8.3.097,503,33,36,4,-58,-1,276,-2,5,125,112,118.5,16,Ron (1987)
1507,A8.3.098,508,34,36,38,-78,5,314,9,4,125,112,118.5,6,Van Dongen et al. (1967)
1508,A8.3.099,508,34,36,25,-75,-2,302,-4,5,146,125,135.5,9,Gregor et al. (1974)
1509,A8.3.100,508,34,36,-2,-66,-11,275,-21,5,156,152,154,11,Gregor et al. (1974)
1510,A8.3.101,508,34,36,-1,-60,-6,273,-11,4,156,151,153.5,3,Van Dongen et al. (1967)
1511,A8.3.102,508,31,35,75,-111,18,351,33,2,205,161,183,16,Freund & Tarling (1979)
1512,A8.3.103,508,31,35,44,-106,-7,333,-14,2,257,205,231,0,Freund & Tarling (1979)
1513,A8.3.104,508,30,35,37,-37,31,298,50,3,500,466,483,8,Burek (1969)
1514,A8.3.105,508,30,35,26,161,-14,48,-26,2,562,508,535,9,Sallomy & Krs (1980)
1515,A8.4.106,512,30,54,77,174,23,12,40,3,5,0,2.5,10,Soffel & Forster (1981)
1516,A8.4.107,503,28,55,83,-13,30,352,50,3,11,1,6,13,Conrad et al. (1981)
1517,A8.4.108,507,34,68,78,-130,23,4,40,2,5,2,3.5,8,Krumsiek (1976)
1518,A8.4.109,512,39,48,60,170,20,27,36,1,24,2,13,16,Alberti et al. (1974)
1519,A8.4.110,512,33,52,76,-49,29,344,48,3,18,17,17.5,12,Bina et al. (1986)
1520,A8.4.111,512,30,54,64,-57,18,334,33,2,34,5,19.5,17,Soffel & Forster (1981)
1521,A8.4.112,512,36,51,45,119,39,58,58,3,31,25,28,10,Bina et al. (1986)
1522,A8.4.113,506,33,62,72,-141,16,7,30,3,53,24,38.5,11,Krumsiek (1976)
1523,A8.4.114,512,32,52,34,141,18,61,33,4,42,37,39.5,6,Bina et al. (1986)
1524,A8.4.115,512,30,54,62,-49,20,331,37,4,66,34,50,7,Soffel & Forster (1981)
1525,A8.4.116,515,26,58,12,-9,26,271,44,3,66,34,50,18,Conrad et al. (1981)
1526,A8.4.117,512,32,53,51,129,33,47,52,3,53,47,50,16,Bina et al. (1986)
1527,A8.4.118,505,35,58,79,-25,36,347,55,3,60,54,57,7,Bina et al. (1986)
1528,A8.4.119,505,33,59,75,2,40,344,59,3,64,53,58.5,6,Bina et al. (1986)
1529,A8.4.120,513,38,56,74,-167,26,12,44,5,86,53,69.5,3,Bazhenov (1987)
1530,A8.4.121,503,23,59,76,-103,10,356,19,4,100,96,98,7,Luyendijk et al. (1982)
1531,A8.4.122,503,23,59,61,-75,2,340,4,3,100,96,98,8,Luyendijk et al. (1982)
1532,A8.4.123,505,30,54,79,-72,23,350,41,2,146,66,106,9,Soffel & Forster (1981)
1533,A8.4.124,505,33,58,58,-45,21,326,38,4,112,94,103,21,Wensink (1982)
1534,A8.4.125,513,38,56,75,151,35,18,55,5,125,94,109.5,4,Bazhenov (1987)
1535,A8.4.126,512,36,52,61,148,28,33,47,6,130,86,108,7,Wensink & Varekamp (1980)
1536,A8.4.127,507,32,66,71,81,50,8,67,1,146,100,123,25,Krumsiek (1976)
1537,A8.4.128,505,34,57,79,-143,24,4,41,3,156,146,151,14,"Wensink (1981, 1982)"
1538,A8.4.129,505,31,57,23,-173,-18,48,-33,1,168,140,154,19,Wensink (1982)
1539,A8.4.130,512,30,54,38,-46,11,308,21,3,200,146,173,12,Soffel & Forster (1981)
1540,A8.4.131,512,36,52,50,157,18,41,34,4,200,176,188,5,"Wensink (1979, 1981)"
1541,A8.4.132,505,30,54,15,-11,29,271,48,1,251,200,225.5,20,Soffel & Forster (1981)
1542,A8.4.133,512,33,57,22,-34,11,289,21,5,257,249,253,14,Wensink (1982)
1543,A8.4.134,512,30,54,35,-53,5,308,9,1,299,251,275,28,Soffel & Forster (1981)
1544,A8.4.135,513,37,52,23,-78,-14,313,-26,3,279,268,273.5,19,Wensink (1979)
1545,A8.4.136,512,36,52,0,-148,-49,32,-67,4,375,352,363.5,4,Wensink et al. (1978)
1546,A8.4.137,512,30,54,66,-83,11,344,22,1,416,359,387.5,20,Soffel & Forster (1981)
1547,A8.4.138,505,31,57,51,-164,0,24,-1,6,416,398,407,10,Wensink (1983)
1548,A9.1.001,501,28,89,81,-156,24,9,42,2,5,1,3,7,Zhu et al. (1981)
1549,A9.1.002,501,30,78,73,-164,21,16,38,4,24,2,13,7,Klootwijk et al. (1982)
1550,A9.1.003,501,35,76,77,-138,24,8,42,3,43,15,29,8,Klootwijk et al. (1979)
1551,A9.1.004,501,35,76,75,179,30,17,50,3,43,15,29,8,Klootwijk et al. (1979)
1552,A9.1.005,501,30,78,59,-161,11,27,22,4,64,24,44,10,Klootwijk et al. (1982)
1553,A9.1.006,501,34,75,70,-145,18,13,33,4,35,5,20,8,Klootwijk et al. (1983)
1554,A9.1.007,613,35,76,63,-110,8,3,16,5,47,43,45,4,Klootwijk et al. (1979)
1555,A9.1.008,613,35,76,65,-92,10,355,20,4,47,43,45,9,Klootwijk et al. (1979)
1556,A9.1.009,501,34,75,57,-151,9,23,17,5,53,42,47.5,9,Bossart et al. (1989)
1557,A9.1.010,501,29,84,57,-81,-3,352,-6,3,58,47,52.5,7,Klootwijk & Bingham (1980)
1558,A9.1.011,613,34,77,36,-31,7,309,14,3,58,47,52.5,27,Klootwijk et al. (1984)
1559,A9.1.012,613,34,77,56,-108,0,3,0,3,58,47,52.5,12,Klootwijk et al. (1984)
1560,A9.1.013,613,34,78,32,-78,-20,338,-36,4,68,58,63,10,McElhinny et al. (1978)
1561,A9.1.014,613,29,87,33,-61,-21,332,-37,1,146,64,105,17,Zhu et al. (1981)
1562,A9.1.015,501,29,84,12,-71,-42,326,-61,4,125,119,122,5,Klootwijk & Bingham (1980)
1563,A9.1.016,501,29,84,18,-70,-37,329,-56,4,134,125,129.5,14,Klootwijk & Bingham (1980)
1564,A9.1.017,613,30,90,7,-31,-22,293,-40,2,161,147,154,11,Zhu et al. (1981)
1565,A9.1.018,501,29,84,12,-61,-37,315,-56,3,177,161,169,16,Klootwijk & Bingham (1980)
1566,A9.1.019,501,29,84,19,-65,-33,324,-53,2,200,177,188.5,19,Klootwijk & Bingham (1980)
1567,A9.1.020,501,29,84,22,-61,-29,323,-48,3,211,200,205.5,8,Klootwijk & Bingham (1980)
1568,A9.1.021,501,29,84,26,-63,-27,327,-45,3,242,211,226.5,11,Klootwijk & Bingham (1980)
1569,A9.1.022,501,34,75,-20,-55,-44,274,-62,4,251,200,225.5,9,Klootwijk et al. (1983)
1570,A9.1.023,501,29,86,24,-52,-23,318,-41,1,251,200,225.5,6,Zhu et al. (1981)
1571,A9.1.024,501,29,84,22,-73,-34,334,-54,4,229,222,225.5,4,Appel et al. (1991)
1572,A9.1.025,501,30,78,-4,-70,-50,304,-67,3,299,200,249.5,15,Klootwijk et al. (1982)
1573,A9.1.026,501,34,75,-28,-50,-43,262,-62,5,271,251,261,15,Klootwijk et al. (1983)
1574,A9.1.027,501,29,84,-7,-55,-46,292,-64,3,299,251,275,8,Klootwijk & Bingham (1980)
1575,A9.1.028,501,29,80,-10,-42,-33,277,-52,2,299,251,275,25,Athavale et al. (1980)
1576,A9.1.029,501,30,78,-26,-71,-62,271,-75,3,318,271,294.5,8,Klootwijk et al. (1982)
1577,A9.1.030,501,30,78,3,-98,-57,353,-72,3,318,271,294.5,12,Klootwijk et al. (1982)
1578,A9.1.031,501,34,75,29,-122,-25,16,-43,3,359,352,355.5,13,Klootwijk et al. (1983)
1579,A9.1.032,501,36,73,35,-54,-4,319,-7,3,385,359,372,17,Klootwijk & Conaghan (1979)
1580,A9.1.033,501,30,79,-30,-12,-15,244,-29,3,444,359,401.5,15,Athavale et al. (1980)
1581,A9.1.034,501,35,74,-12,-160,-36,79,-56,2,461,416,438.5,10,Klootwijk et al. (1983)
1582,A9.1.035,501,35,74,-79,173,-36,167,-55,3,488,461,474.5,4,Klootwijk et al. (1983)
1583,A9.1.036,501,28,89,-83,70,-21,182,-38,2,542,524,533,9,Zhu et al. (1981)
1584,A9.2.037,613,30,91,70,-81,10,357,20,3,58,5,31.5,20,Achache et al. (1982; 1984)
1585,A9.2.038,613,29,90,52,-145,4,30,8,3,37,5,21,17,Pozzi et al. (1984)
1586,A9.2.039,613,29,87,62,-132,6,17,12,4,47,42,44.5,10,Besse et al. (1984b)
1587,A9.2.040,613,29,87,51,-52,-2,336,-4,6,56,54,55,10,Besse et al. (1984b)
1588,A9.2.041,613,33,80,21,-24,0,295,1,2,146,47,96.5,19,Otofuji et al. (1989)
1589,A9.2.042,613,33,80,62,-129,8,13,15,2,161,47,104,28,Otofuji et al. (1989)
1590,A9.2.043,612,35,92,61,-107,7,9,14,4,64,47,55.5,7,Lin & Watts (1988)
1591,A9.2.044,614,35,93,55,-159,19,35,34,4,64,47,55.5,4,Lin & Watts (1988)
1592,A9.2.045,613,30,91,71,-61,13,351,25,5,78,44,61,11,Achache et al. (1984)
1593,A9.2.046,613,30,91,69,-90,9,0,18,2,78,44,61,31,Westphal et al. (1983)
1594,A9.2.047,613,30,91,69,-13,23,338,40,2,99,56,77.5,5,Zhu et al. (1981)
1595,A9.2.048,613,32,91,74,-42,20,348,37,2,97,84,90.5,17,Lin & Watts (1988)
1596,A9.2.049,613,30,91,68,-77,8,355,16,0,125,53,89,5,Zhu et al. (1977)
1597,A9.2.050,613,29,96,64,171,32,30,52,2,99,64,81.5,5,Zhu et al. (1981)
1598,A9.2.051,613,30,91,68,-81,8,357,16,3,125,64,94.5,7,Lin & Watts (1988)
1599,A9.2.052,613,30,92,68,-20,20,338,36,3,125,64,94.5,10,Pozzi et al. (1982)
1600,A9.2.053,613,32,92,78,-78,20,358,36,3,102,95,98.5,6,Lin & Watts (1988)
1601,A9.2.054,613,30,91,72,-71,13,354,24,2,132,68,100,19,Otofuji et al. (1990)
1602,A9.2.055,613,30,91,64,-12,21,333,38,5,125,78,101.5,8,Westphal et al. (1983)
1603,A9.2.056,612,32,94,59,2,26,325,44,2,146,64,105,4,Zhu et al. (1981)
1604,A9.2.057,613,31,91,68,-55,12,348,23,4,125,94,109.5,7,"Achache et al. (1982,1984)"
1605,A9.2.058,613,29,90,0,15,13,263,25,4,102,97,99.5,30,Pozzi et al. (1984)
1606,A9.2.059,613,30,91,49,176,25,46,43,2,126,100,113,9,Otofuji et al. (1990)
1607,A9.2.060,613,30,90,59,-80,-1,355,-1,1,161,146,153.5,17,Zhu et al. (1981)
1608,A9.2.061,612,34,94,59,-176,29,36,48,2,217,211,214,16,Lin & Watts (1988)
1609,A9.2.062,602,36,95,76,-123,25,9,42,3,251,246,248.5,5,Lin & Watts (1988)
1610,A9.2.063,602,36,95,30,-68,-22,344,-39,3,334,318,326,28,Lin & Watts (1988)
1611,A9.2.064,602,36,95,22,-119,-24,34,-41,3,334,318,326,22,Lin & Watts (1988)
1612,A9.3.065,601,42,84,66,-146,25,20,43,5,100,64,82,9,Li et al. (1988a)
1613,A9.3.066,601,42,82,65,-151,25,22,43,5,161,100,130.5,9,Li et al. (1988a)
1614,A9.3.067,402,46,85,51,179,32,48,51,4,297,192,244.5,6,Zhao et al. (1990)
1615,A9.3.068,402,45,84,63,-177,35,33,55,3,297,192,244.5,0,Zhao et al. (1990)
1616,A9.3.069,601,42,85,59,160,42,42,61,4,251,200,225.5,13,Li (1990)
1617,A9.3.070,601,42,83,72,-172,35,21,55,4,268,237,252.5,6,McFadden et al. (1988)
1618,A9.3.071,601,40,79,66,-179,31,28,51,4,271,251,261,4,Li et al. (1988b)
1619,A9.3.072,407,44,88,76,-167,39,17,58,5,271,251,261,13,Nie et al. (1992)
1620,A9.3.073,402,46,84,26,-137,-9,37,-18,0,284,251,267.5,37,Zhao et al. (1990)
1621,A9.3.074,402,46,84,82,139,50,10,67,2,318,251,284.5,6,Li et al. (1989)
1622,A9.3.075,402,46,84,66,-106,22,4,39,3,318,251,284.5,5,Li et al. (1989)
1623,A9.3.076,402,47,84,69,-10,42,331,61,3,328,251,289.5,8,Li et al. (1991)
1624,A9.3.077,601,41,79,65,163,39,33,58,4,299,271,285,4,Sharps et al. (1989)
1625,A9.3.078,601,41,79,55,172,31,42,50,4,299,271,285,4,Sharps et al. (1989)
1626,A9.3.079,601,40,80,57,-170,23,34,41,3,299,271,285,5,Bai et al. (1987)
1627,A9.3.080,601,41,80,41,160,32,61,51,4,318,299,308.5,4,"Zhai et al. (1988, in: Li (1990))"
1628,A9.3.081,601,40,80,52,180,25,42,43,3,318,299,308.5,9,Bai et al. (1987)
1629,A9.3.082,407,44,88,72,7,44,335,63,4,328,299,313.5,7,Li et al. (1991)
1630,A9.3.083,401,47,87,70,-61,29,348,48,5,328,303,315.5,6,Li et al. (1991)
1631,A9.3.084,601,40,80,-11,151,7,111,14,3,385,359,372,8,Bai et al. (1987)
1632,A9.3.085,601,41,80,17,165,15,80,28,5,416,359,387.5,4,Li et al. (1990)
1633,A9.4.086,401,50,102,25,-144,5,56,10,2,251,200,225.5,26,Jelen et al. (1966)
1634,A9.4.087,604,43,119,52,-18,12,335,23,5,284,251,267.5,7,Zhao et al. (1990)
1635,A9.4.088,401,48,106,32,12,21,295,37,3,299,251,275,9,Pruner (1987)
1636,A9.4.089,628,44,120,33,-22,-6,329,-11,4,318,299,308.5,4,Zhao et al. (1990)
1637,A9.4.090,628,45,108,41,-53,-2,346,-5,3,359,299,329,4,Pruner (1987)
